Value,Value,Gauge_ID,Surface_Area,Timestamp
272,272,210097,22761484.38,1992-07-01
272,272,210097,22761484.38,1992-08-01
272,272,210097,22761484.38,1992-09-01
272,272,210097,22761484.38,1992-10-01
272,272,210097,22761484.38,1992-11-01
272,272,210097,22761484.38,1992-12-01
272,272,210097,22761484.38,1993-01-01
272,272,210097,22761484.38,1993-02-01
271,271,210097,22702812.5,1993-03-01
271,271,210097,22702812.5,1993-04-01
271,271,210097,22702812.5,1993-05-01
271,271,210097,22702812.5,1993-06-01
271,271,210097,22702812.5,1993-07-01
272,272,210097,22761484.38,1993-08-01
272,272,210097,22761484.38,1993-09-01
272,272,210097,22761484.38,1993-10-01
273,273,210097,22820156.25,1993-11-01
273,273,210097,22820156.25,1993-12-01
272,272,210097,22761484.38,1994-01-01
271,271,210097,22702812.5,1994-02-01
270,270,210097,22644140.63,1994-03-01
270,270,210097,22644140.63,1994-04-01
270,270,210097,22644140.63,1994-05-01
270,270,210097,22644140.63,1994-06-01
270,270,210097,22644140.63,1994-07-01
269,269,210097,22585468.75,1994-08-01
268,268,210097,22526796.88,1994-09-01
267,267,210097,22468125.0,1994-10-01
266,266,210097,22049062.5,1994-11-01
266,266,210097,22049062.5,1994-12-01
265,265,210097,21630000.0,1995-01-01
264,264,210097,20665625.0,1995-02-01
265,265,210097,21630000.0,1995-03-01
264,264,210097,20665625.0,1995-04-01
263,263,210097,19701250.0,1995-05-01
263,263,210097,19701250.0,1995-06-01
263,263,210097,19701250.0,1995-07-01
263,263,210097,19701250.0,1995-08-01
262,262,210097,18888437.5,1995-09-01
262,262,210097,18888437.5,1995-10-01
262,262,210097,18888437.5,1995-11-01
263,263,210097,19701250.0,1995-12-01
263,263,210097,19701250.0,1996-01-01
264,264,210097,20665625.0,1996-02-01
264,264,210097,20665625.0,1996-03-01
264,264,210097,20665625.0,1996-04-01
264,264,210097,20665625.0,1996-05-01
264,264,210097,20665625.0,1996-06-01
264,264,210097,20665625.0,1996-07-01
264,264,210097,20665625.0,1996-08-01
265,265,210097,21630000.0,1996-09-01
265,265,210097,21630000.0,1996-10-01
265,265,210097,21630000.0,1996-11-01
265,265,210097,21630000.0,1996-12-01
265,265,210097,21630000.0,1997-01-01
265,265,210097,21630000.0,1997-02-01
265,265,210097,21630000.0,1997-03-01
264,264,210097,20665625.0,1997-04-01
264,264,210097,20665625.0,1997-05-01
264,264,210097,20665625.0,1997-06-01
264,264,210097,20665625.0,1997-07-01
264,264,210097,20665625.0,1997-08-01
263,263,210097,19701250.0,1997-09-01
263,263,210097,19701250.0,1997-10-01
263,263,210097,19701250.0,1997-11-01
262,262,210097,18888437.5,1997-12-01
260,260,210097,17513437.5,1998-01-01
259,259,210097,16951250.0,1998-02-01
258,258,210097,16450000.0,1998-03-01
257,257,210097,15948750.0,1998-04-01
257,257,210097,15948750.0,1998-05-01
258,258,210097,16450000.0,1998-06-01
260,260,210097,17513437.5,1998-07-01
266,266,210097,22049062.5,1998-08-01
270,270,210097,22644140.63,1998-09-01
271,271,210097,22702812.5,1998-10-01
272,272,210097,22761484.38,1998-11-01
272,272,210097,22761484.38,1998-12-01
272,272,210097,22761484.38,1999-01-01
272,272,210097,22761484.38,1999-02-01
271,271,210097,22702812.5,1999-03-01
272,272,210097,22761484.38,1999-04-01
272,272,210097,22761484.38,1999-05-01
272,272,210097,22761484.38,1999-06-01
272,272,210097,22761484.38,1999-07-01
273,273,210097,22820156.25,1999-08-01
273,273,210097,22820156.25,1999-09-01
274,274,210097,22878828.13,1999-10-01
275,275,210097,22937500.0,1999-11-01
275,275,210097,22937500.0,1999-12-01
275,275,210097,22937500.0,2000-01-01
275,275,210097,22937500.0,2000-02-01
275,275,210097,22937500.0,2000-03-01
276,276,210097,22969062.5,2000-04-01
276,276,210097,22969062.5,2000-05-01
276,276,210097,22969062.5,2000-06-01
276,276,210097,22969062.5,2000-07-01
276,276,210097,22969062.5,2000-08-01
276,276,210097,22969062.5,2000-09-01
276,276,210097,22969062.5,2000-10-01
276,276,210097,22969062.5,2000-11-01
276,276,210097,22969062.5,2000-12-01
276,276,210097,22969062.5,2001-01-01
275,275,210097,22937500.0,2001-02-01
276,276,210097,22969062.5,2001-03-01
276,276,210097,22969062.5,2001-04-01
276,276,210097,22969062.5,2001-05-01
276,276,210097,22969062.5,2001-06-01
276,276,210097,22969062.5,2001-07-01
276,276,210097,22969062.5,2001-08-01
277,277,210097,23000625.0,2001-09-01
276,276,210097,22969062.5,2001-10-01
276,276,210097,22969062.5,2001-11-01
276,276,210097,22969062.5,2001-12-01
276,276,210097,22969062.5,2002-01-01
275,275,210097,22937500.0,2002-02-01
275,275,210097,22937500.0,2002-03-01
274,274,210097,22878828.13,2002-04-01
274,274,210097,22878828.13,2002-05-01
274,274,210097,22878828.13,2002-06-01
273,273,210097,22820156.25,2002-07-01
273,273,210097,22820156.25,2002-08-01
273,273,210097,22820156.25,2002-09-01
272,272,210097,22761484.38,2002-10-01
271,271,210097,22702812.5,2002-11-01
271,271,210097,22702812.5,2002-12-01
270,270,210097,22644140.63,2003-01-01
269,269,210097,22585468.75,2003-02-01
269,269,210097,22585468.75,2003-03-01
268,268,210097,22526796.88,2003-04-01
267,267,210097,22468125.0,2003-05-01
267,267,210097,22468125.0,2003-06-01
266,266,210097,22049062.5,2003-07-01
266,266,210097,22049062.5,2003-08-01
266,266,210097,22049062.5,2003-09-01
265,265,210097,21630000.0,2003-10-01
265,265,210097,21630000.0,2003-11-01
265,265,210097,21630000.0,2003-12-01
