Value,Value,Gauge_ID,Surface_Area,Timestamp
462,462,416030,1510625.0,1969-01-01
464,464,416030,1871250.0,1969-02-01
463,463,416030,1686250.0,1969-03-01
462,462,416030,1510625.0,1969-04-01
462,462,416030,1510625.0,1969-05-01
462,462,416030,1510625.0,1969-06-01
463,463,416030,1686250.0,1969-07-01
465,465,416030,2056250.0,1969-08-01
471,471,416030,2836250.0,1969-09-01
473,473,416030,2931250.0,1969-10-01
473,473,416030,2931250.0,1969-11-01
473,473,416030,2931250.0,1969-12-01
473,473,416030,2931250.0,1970-01-01
473,473,416030,2931250.0,1970-02-01
473,473,416030,2931250.0,1970-03-01
472,472,416030,2883750.0,1970-04-01
472,472,416030,2883750.0,1970-05-01
471,471,416030,2836250.0,1970-06-01
471,471,416030,2836250.0,1970-07-01
471,471,416030,2836250.0,1970-08-01
472,472,416030,2883750.0,1970-09-01
473,473,416030,2931250.0,1970-10-01
473,473,416030,2931250.0,1970-11-01
473,473,416030,2931250.0,1970-12-01
473,473,416030,2931250.0,1971-01-01
473,473,416030,2931250.0,1971-02-01
473,473,416030,2931250.0,1971-03-01
473,473,416030,2931250.0,1971-04-01
472,472,416030,2883750.0,1971-05-01
472,472,416030,2883750.0,1971-06-01
472,472,416030,2883750.0,1971-07-01
473,473,416030,2931250.0,1971-08-01
473,473,416030,2931250.0,1971-09-01
473,473,416030,2931250.0,1971-10-01
473,473,416030,2931250.0,1971-11-01
473,473,416030,2931250.0,1971-12-01
473,473,416030,2931250.0,1972-01-01
473,473,416030,2931250.0,1972-02-01
472,472,416030,2883750.0,1972-03-01
472,472,416030,2883750.0,1972-04-01
472,472,416030,2883750.0,1972-05-01
471,471,416030,2836250.0,1972-06-01
471,471,416030,2836250.0,1972-07-01
471,471,416030,2836250.0,1972-08-01
471,471,416030,2836250.0,1972-09-01
473,473,416030,2931250.0,1972-10-01
473,473,416030,2931250.0,1972-11-01
473,473,416030,2931250.0,1972-12-01
473,473,416030,2931250.0,1973-01-01
473,473,416030,2931250.0,1973-02-01
473,473,416030,2931250.0,1973-03-01
472,472,416030,2883750.0,1973-04-01
472,472,416030,2883750.0,1973-05-01
472,472,416030,2883750.0,1973-06-01
473,473,416030,2931250.0,1973-07-01
473,473,416030,2931250.0,1973-08-01
473,473,416030,2931250.0,1973-09-01
473,473,416030,2931250.0,1973-10-01
473,473,416030,2931250.0,1973-11-01
473,473,416030,2931250.0,1973-12-01
473,473,416030,2931250.0,1974-01-01
473,473,416030,2931250.0,1974-02-01
473,473,416030,2931250.0,1974-03-01
473,473,416030,2931250.0,1974-04-01
473,473,416030,2931250.0,1974-05-01
473,473,416030,2931250.0,1974-06-01
472,472,416030,2883750.0,1974-07-01
472,472,416030,2883750.0,1974-08-01
